timestamp,btc_owed,balance,mae,bitcoin_owed,bitcoin_price,buy_sell_flag,Win_loss
2023-01-18 11:31:18.795017,,9998.202859545097,0.17535700000003998,0.0,20720.65,sell,win
2023-01-18 11:31:21.516252,,9698.202859545097,0.08840299999999116,0.01448185375451713,20715.58,buy,neutral
2023-01-18 11:31:49.046468,,9998.334209958652,0.08840299999999116,0.0,20724.65,sell,win
2023-01-18 11:32:38.953483,,9698.334209958652,0.0853179999999993,0.014479274607647856,20719.27,buy,neutral
2023-01-18 11:32:52.655235,,9998.51071231612,0.0853179999999993,0.0,20731.46,sell,win
2023-01-18 11:32:59.055106,,9698.51071231612,0.08279000000000088,0.014478149576658906,20720.88,buy,neutral
2023-01-18 11:35:01.328043,,9998.022219549403,0.08279000000000088,0.0,20687.14,sell,lost
2023-01-18 11:35:03.316376,,9698.022219549403,0.1435096000000267,0.014507190730872269,20679.4,buy,neutral
2023-01-18 11:35:57.318383,,9998.268406576106,0.1435096000000267,0.0,20696.37,sell,win
2023-01-18 11:39:02.916611,,9698.268406576106,0.0835611999999819,0.01457745780797795,20579.72,buy,neutral
2023-01-18 11:39:11.630881,,9998.434589595117,0.0835611999999819,0.0,20591.12,sell,win
2023-01-18 11:39:20.838881,,9698.434589595117,0.08334719999998197,0.014576140412932339,20581.58,buy,neutral
2023-01-18 11:39:43.758737,,9998.625682795931,0.08334719999998197,0.0,20594.69,sell,win
2023-01-18 11:39:57.810075,,9698.625682795931,0.08077959999998711,0.014576862825890062,20580.56,buy,neutral
2023-01-18 11:40:20.945223,,9998.828155420582,0.08077959999998711,0.0,20594.45,sell,win
2023-01-18 11:44:32.547900,,9698.828155420582,0.08948639999999432,0.014609395886870682,20534.73,buy,neutral
2023-01-18 11:44:47.166805,,9998.969720466726,0.08948639999999432,0.0,20544.42,sell,win
2023-01-18 11:44:50.071677,,9698.969720466726,0.08001879999999073,0.014606749779072909,20538.45,buy,neutral
2023-01-18 11:46:50.511607,,9998.344697643679,0.08001879999999073,0.0,20495.66,sell,lost
2023-01-18 11:47:04.372374,,9698.344697643679,0.08083080000001791,0.014641074069193717,20490.3,buy,neutral
2023-01-18 11:47:10.119230,,9998.48671606215,0.08083080000001791,0.0,20500.0,sell,win
2023-01-18 11:47:19.653392,,9698.48671606215,0.0848248000000167,0.014642896364900978,20487.75,buy,neutral
2023-01-18 11:47:31.879997,,9998.616598552908,0.0848248000000167,0.0,20496.62,sell,win
2023-01-18 11:47:33.701080,,9698.616598552908,0.08735940000000847,0.014644218706524974,20485.9,buy,neutral
2023-01-18 11:47:35.620074,,9998.754693535311,0.08735940000000847,0.0,20495.33,sell,win
2023-01-18 11:47:45.023218,,9698.754693535311,0.08355800000001909,0.014641760056692895,20489.34,buy,neutral
2023-01-18 11:47:47.201293,,9998.910774697515,0.08355800000001909,0.0,20500.0,sell,win
2023-01-18 12:16:37.262949,,9698.910774697515,0.08704180000002816,0.014286898057267603,20998.26,buy,neutral
2023-01-18 12:17:26.339870,,9999.215514233078,0.08704180000002816,0.0,21019.59,sell,win
2023-01-18 12:17:56.794998,,9699.215514233078,0.09503440000001864,0.014295666792786215,20985.38,buy,neutral
2023-01-18 12:19:57.116306,,9998.830246013013,0.09503440000001864,0.0,20958.43,sell,lost
2023-01-18 12:19:59.686569,,9698.830246013013,0.15917240000003222,0.014313195621307196,20959.68,buy,neutral
2023-01-18 12:21:59.896415,,9998.54913485101,0.15917240000003222,0.0,20940.04,sell,lost
2023-01-18 12:22:02.407918,,9698.54913485101,0.09580320000001666,0.014327810758275505,20938.3,buy,neutral
2023-01-18 12:24:02.631253,,9998.658026212772,0.09580320000001666,0.0,20945.9,sell,lost
2023-01-18 12:24:04.491435,,9698.658026212772,0.08420720000001165,0.014321374508239804,20947.71,buy,neutral
2023-01-18 12:26:04.639114,,9998.040345330232,0.08420720000001165,0.0,20904.58,sell,lost
2023-01-18 12:26:08.086215,,9698.040345330232,0.1688448000000135,0.01435867687664317,20893.29,buy,neutral
2023-01-18 12:27:27.689912,,9998.407783871506,0.1688448000000135,0.0,20918.88,sell,win
2023-01-18 12:27:29.956895,,9698.407783871506,0.11813440000000264,0.01434083087905947,20919.29,buy,neutral
2023-01-18 12:29:30.522014,,9998.104475298414,0.11813440000000264,0.0,20898.14,sell,lost
2023-01-18 12:29:32.500104,,9698.104475298414,0.15389760000001843,0.01435389528833387,20900.25,buy,neutral
2023-01-18 12:30:08.026950,,9998.34820444041,0.15389760000001843,0.0,20917.23,sell,win
2023-01-18 12:30:11.493004,,9698.34820444041,0.1037958000000217,0.014335574780092283,20926.96,buy,neutral
2023-01-18 12:30:34.221314,,9998.528689326891,0.1037958000000217,0.0,20939.55,sell,win
2023-01-18 12:30:56.943899,,9698.528689326891,0.08710640000001876,0.014329302659709631,20936.12,buy,neutral
2023-01-18 12:31:17.485724,,9998.70938183343,0.08710640000001876,0.0,20948.73,sell,win
2023-01-18 12:31:19.439005,,9698.70938183343,0.09544940000001953,0.014330370449629702,20934.56,buy,neutral
2023-01-18 12:33:24.932159,,9998.122839770927,0.09544940000001953,0.0,20893.63,sell,lost
2023-01-18 12:33:26.914934,,9698.122839770927,0.18158740000000398,0.014360628899808285,20890.45,buy,neutral
2023-01-18 12:34:52.940072,,9998.384059610615,0.18158740000000398,0.0,20908.64,sell,win
2023-01-18 12:34:55.396572,,9698.384059610615,0.14650660000000063,0.014348135507617904,20908.64,buy,neutral
2023-01-18 12:35:37.384389,,9998.63013013457,0.14650660000000063,0.0,20925.79,sell,win
2023-01-18 12:35:40.116926,,9698.63013013457,0.19893440000000556,0.014336444819740711,20925.69,buy,neutral
2023-01-18 12:36:34.513011,,9998.94438500502,0.19893440000000556,0.0,20947.61,sell,win
2023-01-18 12:36:37.547137,,9698.94438500502,0.1574461999999985,0.014324814207159734,20942.68,buy,neutral
2023-01-18 12:37:58.356297,,9999.229162311458,0.1574461999999985,0.0,20962.56,sell,win
2023-01-18 12:38:00.175135,,9699.229162311458,0.10951260000001639,0.014313195621307196,20959.68,buy,neutral
2023-01-18 12:38:07.006668,,9999.434556668624,0.10951260000001639,0.0,20974.03,sell,win
2023-01-18 12:40:15.612421,,9699.434556668624,0.08032779999999912,0.014309181343116997,20965.56,buy,neutral
2023-01-18 12:42:16.020661,,9999.172841741858,0.08032779999999912,0.0,20947.27,sell,lost
2023-01-18 12:42:18.589894,,9699.172841741858,0.1096694000000134,0.014321456549416902,20947.59,buy,neutral
